日期,股票代碼,類別,數值,原始名稱
1998-12-31,2454,CostOfGoodsSold,1310071000,營業成本
1998-12-31,2454,GrossProfit,1492466000,營業毛利
1998-12-31,2454,AdjustmentItem,0,調整項目
1998-12-31,2454,OperatingExpenses,548947000,營業費用
1998-12-31,2454,OperatingIncome,943519000,營業利益
1998-12-31,2454,TotalNonbusinessIncome,64395000,營業外收入
1998-12-31,2454,TotalnonbusinessExpenditure,29167000,營業外支出
1998-12-31,2454,PreTaxIncome,978747000,稅前純益
1998-12-31,2454,TAX,28821000,所得稅(利益)
1998-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
1998-12-31,2454,ExtraordinaryItems,0,非常損益
1998-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
1998-12-31,2454,IncomeAfterTax,949926000,稅後純益
1998-12-31,2454,EPS,15.28,每股稅後盈餘(元)
1999-12-31,2454,CostOfGoodsSold,3236023000,營業成本
1999-12-31,2454,GrossProfit,2422862000,營業毛利
1999-12-31,2454,AdjustmentItem,0,調整項目
1999-12-31,2454,OperatingExpenses,739948000,營業費用
1999-12-31,2454,OperatingIncome,1682914000,營業利益
1999-12-31,2454,TotalNonbusinessIncome,121309000,營業外收入
1999-12-31,2454,TotalnonbusinessExpenditure,27301000,營業外支出
1999-12-31,2454,PreTaxIncome,1776922000,稅前純益
1999-12-31,2454,TAX,131068000,所得稅(利益)
1999-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
1999-12-31,2454,ExtraordinaryItems,0,非常損益
1999-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
1999-12-31,2454,IncomeAfterTax,1645854000,稅後純益
1999-12-31,2454,EPS,14.6,每股稅後盈餘(元)
2000-12-31,2454,CostOfGoodsSold,7498313000,營業成本
2000-12-31,2454,GrossProfit,5363389000,營業毛利
2000-12-31,2454,AdjustmentItem,0,調整項目
2000-12-31,2454,OperatingExpenses,1706805000,營業費用
2000-12-31,2454,OperatingIncome,3656584000,營業利益
2000-12-31,2454,TotalNonbusinessIncome,331652000,營業外收入
2000-12-31,2454,TotalnonbusinessExpenditure,493024000,營業外支出
2000-12-31,2454,PreTaxIncome,3495212000,稅前純益
2000-12-31,2454,TAX,168669000,所得稅(利益)
2000-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2000-12-31,2454,ExtraordinaryItems,0,非常損益
2000-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
2000-12-31,2454,IncomeAfterTax,3326543000,稅後純益
2000-12-31,2454,EPS,15.34,每股稅後盈餘(元)
2001-03-31,2454,CostOfGoodsSold,1213170000,營業成本
2001-03-31,2454,GrossProfit,1042823000,營業毛利
2001-03-31,2454,AdjustmentItem,0,調整項目
2001-03-31,2454,OperatingExpenses,347903000,營業費用
2001-03-31,2454,OperatingIncome,694920000,營業利益
2001-03-31,2454,TotalNonbusinessIncome,65942000,營業外收入
2001-03-31,2454,TotalnonbusinessExpenditure,4848000,營業外支出
2001-03-31,2454,PreTaxIncome,756014000,稅前純益
2001-03-31,2454,TAX,9942000,所得稅(利益)
2001-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2001-03-31,2454,ExtraordinaryItems,0,非常損益
2001-03-31,2454,CumulativeEffectOfChanges,0,累積影響數
2001-03-31,2454,IncomeAfterTax,746072000,稅後純益
2001-03-31,2454,EPS,3.44,每股稅後盈餘(元)
2001-06-30,2454,CostOfGoodsSold,1528066000,營業成本
2001-06-30,2454,GrossProfit,1455209000,營業毛利
2001-06-30,2454,AdjustmentItem,0,調整項目
2001-06-30,2454,OperatingExpenses,332363000,營業費用
2001-06-30,2454,OperatingIncome,1122846000,營業利益
2001-06-30,2454,TotalNonbusinessIncome,352754000,營業外收入
2001-06-30,2454,TotalnonbusinessExpenditure,-4170000,營業外支出
2001-06-30,2454,PreTaxIncome,1479770000,稅前純益
2001-06-30,2454,TAX,110058000,所得稅(利益)
2001-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2001-06-30,2454,ExtraordinaryItems,0,非常損益
2001-06-30,2454,CumulativeEffectOfChanges,0,累積影響數
2001-06-30,2454,IncomeAfterTax,1369712000,稅後純益
2001-06-30,2454,EPS,6.32,每股稅後盈餘(元)
2001-09-30,2454,CostOfGoodsSold,1887473000,營業成本
2001-09-30,2454,GrossProfit,2219040000,營業毛利
2001-09-30,2454,AdjustmentItem,0,調整項目
2001-09-30,2454,OperatingExpenses,524990000,營業費用
2001-09-30,2454,OperatingIncome,1694050000,營業利益
2001-09-30,2454,TotalNonbusinessIncome,269301000,營業外收入
2001-09-30,2454,TotalnonbusinessExpenditure,62000,營業外支出
2001-09-30,2454,PreTaxIncome,1963289000,稅前純益
2001-09-30,2454,TAX,74000000,所得稅(利益)
2001-09-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2001-09-30,2454,ExtraordinaryItems,0,非常損益
2001-09-30,2454,CumulativeEffectOfChanges,0,累積影響數
2001-09-30,2454,IncomeAfterTax,1889289000,稅後純益
2001-09-30,2454,EPS,2.91,每股稅後盈餘(元)
2001-12-31,2454,CostOfGoodsSold,2845038000,營業成本
2001-12-31,2454,GrossProfit,3184531000,營業毛利
2001-12-31,2454,AdjustmentItem,0,調整項目
2001-12-31,2454,OperatingExpenses,753983000,營業費用
2001-12-31,2454,OperatingIncome,2430548000,營業利益
2001-12-31,2454,TotalNonbusinessIncome,349726000,營業外收入
2001-12-31,2454,TotalnonbusinessExpenditure,1188000,營業外支出
2001-12-31,2454,PreTaxIncome,2779086000,稅前純益
2001-12-31,2454,TAX,81125000,所得稅(利益)
2001-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2001-12-31,2454,ExtraordinaryItems,0,非常損益
2001-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
2001-12-31,2454,IncomeAfterTax,2697961000,稅後純益
2001-12-31,2454,EPS,8.54,每股稅後盈餘(元)
2002-03-31,2454,CostOfGoodsSold,3223453000,營業成本
2002-03-31,2454,GrossProfit,3735671000,營業毛利
2002-03-31,2454,AdjustmentItem,0,調整項目
2002-03-31,2454,OperatingExpenses,369987000,營業費用
2002-03-31,2454,OperatingIncome,3365684000,營業利益
2002-03-31,2454,TotalNonbusinessIncome,87598000,營業外收入
2002-03-31,2454,TotalnonbusinessExpenditure,18903000,營業外支出
2002-03-31,2454,PreTaxIncome,3434379000,稅前純益
2002-03-31,2454,TAX,151274000,所得稅(利益)
2002-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2002-03-31,2454,ExtraordinaryItems,0,非常損益
2002-03-31,2454,CumulativeEffectOfChanges,0,累積影響數
2002-03-31,2454,IncomeAfterTax,3283105000,稅後純益
2002-03-31,2454,EPS,10.48,每股稅後盈餘(元)
2002-06-30,2454,CostOfGoodsSold,3383962000,營業成本
2002-06-30,2454,GrossProfit,3402861000,營業毛利
2002-06-30,2454,AdjustmentItem,0,調整項目
2002-06-30,2454,OperatingExpenses,423404000,營業費用
2002-06-30,2454,OperatingIncome,2979457000,營業利益
2002-06-30,2454,TotalNonbusinessIncome,75323000,營業外收入
2002-06-30,2454,TotalnonbusinessExpenditure,89718000,營業外支出
2002-06-30,2454,PreTaxIncome,2965062000,稅前純益
2002-06-30,2454,TAX,368201000,所得稅(利益)
2002-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2002-06-30,2454,ExtraordinaryItems,0,非常損益
2002-06-30,2454,CumulativeEffectOfChanges,0,累積影響數
2002-06-30,2454,IncomeAfterTax,2596861000,稅後純益
2002-06-30,2454,EPS,8.29,每股稅後盈餘(元)
2002-09-30,2454,CostOfGoodsSold,3699252000,營業成本
2002-09-30,2454,GrossProfit,3050701000,營業毛利
2002-09-30,2454,AdjustmentItem,0,調整項目
2002-09-30,2454,OperatingExpenses,519593000,營業費用
2002-09-30,2454,OperatingIncome,2531108000,營業利益
2002-09-30,2454,TotalNonbusinessIncome,66669000,營業外收入
2002-09-30,2454,TotalnonbusinessExpenditure,-41668000,營業外支出
2002-09-30,2454,PreTaxIncome,2639445000,稅前純益
2002-09-30,2454,TAX,15405000,所得稅(利益)
2002-09-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2002-09-30,2454,ExtraordinaryItems,0,非常損益
2002-09-30,2454,CumulativeEffectOfChanges,0,累積影響數
2002-09-30,2454,IncomeAfterTax,2624040000,稅後純益
2002-09-30,2454,EPS,-0.15,每股稅後盈餘(元)
2002-12-31,2454,CostOfGoodsSold,4534252000,營業成本
2002-12-31,2454,GrossProfit,4482997000,營業毛利
2002-12-31,2454,AdjustmentItem,0,調整項目
2002-12-31,2454,OperatingExpenses,635909000,營業費用
2002-12-31,2454,OperatingIncome,3847088000,營業利益
2002-12-31,2454,TotalNonbusinessIncome,78289000,營業外收入
2002-12-31,2454,TotalnonbusinessExpenditure,136223000,營業外支出
2002-12-31,2454,PreTaxIncome,3789154000,稅前純益
2002-12-31,2454,TAX,59721000,所得稅(利益)
2002-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2002-12-31,2454,ExtraordinaryItems,0,非常損益
2002-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
2002-12-31,2454,IncomeAfterTax,3729433000,稅後純益
2002-12-31,2454,EPS,8.17,每股稅後盈餘(元)
2003-03-31,2454,CostOfGoodsSold,4215069000,營業成本
2003-03-31,2454,GrossProfit,4381782000,營業毛利
2003-03-31,2454,AdjustmentItem,0,調整項目
2003-03-31,2454,OperatingExpenses,514045000,營業費用
2003-03-31,2454,OperatingIncome,3867737000,營業利益
2003-03-31,2454,TotalNonbusinessIncome,88041000,營業外收入
2003-03-31,2454,TotalnonbusinessExpenditure,20443000,營業外支出
2003-03-31,2454,PreTaxIncome,3935335000,稅前純益
2003-03-31,2454,TAX,133553000,所得稅(利益)
2003-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2003-03-31,2454,ExtraordinaryItems,0,非常損益
2003-03-31,2454,CumulativeEffectOfChanges,0,累積影響數
2003-03-31,2454,IncomeAfterTax,3801782000,稅後純益
2003-03-31,2454,EPS,8.32,每股稅後盈餘(元)
2003-06-30,2454,CostOfGoodsSold,3836210000,營業成本
2003-06-30,2454,GrossProfit,4133755000,營業毛利
2003-06-30,2454,AdjustmentItem,0,調整項目
2003-06-30,2454,OperatingExpenses,2072175000,營業費用
2003-06-30,2454,OperatingIncome,2061580000,營業利益
2003-06-30,2454,TotalNonbusinessIncome,1665170000,營業外收入
2003-06-30,2454,TotalnonbusinessExpenditure,41354000,營業外支出
2003-06-30,2454,PreTaxIncome,3685396000,稅前純益
2003-06-30,2454,TAX,390162000,所得稅(利益)
2003-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2003-06-30,2454,ExtraordinaryItems,0,非常損益
2003-06-30,2454,CumulativeEffectOfChanges,0,累積影響數
2003-06-30,2454,IncomeAfterTax,3295234000,稅後純益
2003-06-30,2454,EPS,7.22,每股稅後盈餘(元)
2003-09-30,2454,CostOfGoodsSold,5151149000,營業成本
2003-09-30,2454,GrossProfit,5437303000,營業毛利
2003-09-30,2454,AdjustmentItem,0,調整項目
2003-09-30,2454,OperatingExpenses,803570000,營業費用
2003-09-30,2454,OperatingIncome,4633733000,營業利益
2003-09-30,2454,TotalNonbusinessIncome,92298000,營業外收入
2003-09-30,2454,TotalnonbusinessExpenditure,84367000,營業外支出
2003-09-30,2454,PreTaxIncome,4641664000,稅前純益
2003-09-30,2454,TAX,110765000,所得稅(利益)
2003-09-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2003-09-30,2454,ExtraordinaryItems,0,非常損益
2003-09-30,2454,CumulativeEffectOfChanges,0,累積影響數
2003-09-30,2454,IncomeAfterTax,4530899000,稅後純益
2003-09-30,2454,EPS,2.73,每股稅後盈餘(元)
2003-12-31,2454,CostOfGoodsSold,5207018000,營業成本
2003-12-31,2454,GrossProfit,5702133000,營業毛利
2003-12-31,2454,AdjustmentItem,0,調整項目
2003-12-31,2454,OperatingExpenses,1184403000,營業費用
2003-12-31,2454,OperatingIncome,4517730000,營業利益
2003-12-31,2454,TotalNonbusinessIncome,58349000,營業外收入
2003-12-31,2454,TotalnonbusinessExpenditure,229430000,營業外支出
2003-12-31,2454,PreTaxIncome,4346649000,稅前純益
2003-12-31,2454,TAX,-547525000,所得稅(利益)
2003-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2003-12-31,2454,ExtraordinaryItems,0,非常損益
2003-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
2003-12-31,2454,IncomeAfterTax,4894174000,稅後純益
2003-12-31,2454,EPS,7.69,每股稅後盈餘(元)
2004-03-31,2454,CostOfGoodsSold,4654806000,營業成本
2004-03-31,2454,GrossProfit,4916671000,營業毛利
2004-03-31,2454,AdjustmentItem,0,調整項目
2004-03-31,2454,OperatingExpenses,864682000,營業費用
2004-03-31,2454,OperatingIncome,4051989000,營業利益
2004-03-31,2454,TotalNonbusinessIncome,122530000,營業外收入
2004-03-31,2454,TotalnonbusinessExpenditure,68921000,營業外支出
2004-03-31,2454,PreTaxIncome,4105598000,稅前純益
2004-03-31,2454,TAX,-84540000,所得稅(利益)
2004-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2004-03-31,2454,ExtraordinaryItems,0,非常損益
2004-03-31,2454,CumulativeEffectOfChanges,0,累積影響數
2004-03-31,2454,IncomeAfterTax,4190138000,稅後純益
2004-03-31,2454,EPS,6.58,每股稅後盈餘(元)
2004-06-30,2454,CostOfGoodsSold,5036832000,營業成本
2004-06-30,2454,GrossProfit,4628591000,營業毛利
2004-06-30,2454,AdjustmentItem,0,調整項目
2004-06-30,2454,OperatingExpenses,1046961000,營業費用
2004-06-30,2454,OperatingIncome,3581630000,營業利益
2004-06-30,2454,TotalNonbusinessIncome,100051000,營業外收入
2004-06-30,2454,TotalnonbusinessExpenditure,52640000,營業外支出
2004-06-30,2454,PreTaxIncome,3629041000,稅前純益
2004-06-30,2454,TAX,399370000,所得稅(利益)
2004-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2004-06-30,2454,ExtraordinaryItems,0,非常損益
2004-06-30,2454,CumulativeEffectOfChanges,0,累積影響數
2004-06-30,2454,IncomeAfterTax,3229671000,稅後純益
2004-06-30,2454,EPS,5.09,每股稅後盈餘(元)
2004-09-30,2454,CostOfGoodsSold,5386013000,營業成本
2004-09-30,2454,GrossProfit,5800357000,營業毛利
2004-09-30,2454,AdjustmentItem,0,調整項目
2004-09-30,2454,OperatingExpenses,1373438000,營業費用
2004-09-30,2454,OperatingIncome,4426919000,營業利益
2004-09-30,2454,TotalNonbusinessIncome,13299000,營業外收入
2004-09-30,2454,TotalnonbusinessExpenditure,351025000,營業外支出
2004-09-30,2454,PreTaxIncome,4089193000,稅前純益
2004-09-30,2454,TAX,-138093000,所得稅(利益)
2004-09-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2004-09-30,2454,ExtraordinaryItems,0,非常損益
2004-09-30,2454,CumulativeEffectOfChanges,0,累積影響數
2004-09-30,2454,IncomeAfterTax,4227286000,稅後純益
2004-09-30,2454,EPS,3.55,每股稅後盈餘(元)
2004-12-31,2454,CostOfGoodsSold,5361203000,營業成本
2004-12-31,2454,GrossProfit,4269829000,營業毛利
2004-12-31,2454,AdjustmentItem,0,調整項目
2004-12-31,2454,OperatingExpenses,1578776000,營業費用
2004-12-31,2454,OperatingIncome,2691053000,營業利益
2004-12-31,2454,TotalNonbusinessIncome,8751000,營業外收入
2004-12-31,2454,TotalnonbusinessExpenditure,182359000,營業外支出
2004-12-31,2454,PreTaxIncome,2517445000,稅前純益
2004-12-31,2454,TAX,-158445000,所得稅(利益)
2004-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2004-12-31,2454,ExtraordinaryItems,0,非常損益
2004-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
2004-12-31,2454,IncomeAfterTax,2675890000,稅後純益
2004-12-31,2454,EPS,3.51,每股稅後盈餘(元)
2005-03-31,2454,CostOfGoodsSold,4808269000,營業成本
2005-03-31,2454,GrossProfit,4210530000,營業毛利
2005-03-31,2454,AdjustmentItem,0,調整項目
2005-03-31,2454,OperatingExpenses,1441211000,營業費用
2005-03-31,2454,OperatingIncome,2769319000,營業利益
2005-03-31,2454,TotalNonbusinessIncome,187796000,營業外收入
2005-03-31,2454,TotalnonbusinessExpenditure,34236000,營業外支出
2005-03-31,2454,PreTaxIncome,2922879000,稅前純益
2005-03-31,2454,TAX,82892000,所得稅(利益)
2005-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2005-03-31,2454,ExtraordinaryItems,0,非常損益
2005-03-31,2454,CumulativeEffectOfChanges,0,累積影響數
2005-03-31,2454,IncomeAfterTax,2839987000,稅後純益
2005-03-31,2454,EPS,3.72,每股稅後盈餘(元)
2005-06-30,2454,CostOfGoodsSold,4541714000,營業成本
2005-06-30,2454,GrossProfit,5428590000,營業毛利
2005-06-30,2454,AdjustmentItem,0,調整項目
2005-06-30,2454,OperatingExpenses,1409200000,營業費用
2005-06-30,2454,OperatingIncome,4019390000,營業利益
2005-06-30,2454,TotalNonbusinessIncome,221596000,營業外收入
2005-06-30,2454,TotalnonbusinessExpenditure,25449000,營業外支出
2005-06-30,2454,PreTaxIncome,4215537000,稅前純益
2005-06-30,2454,TAX,49410000,所得稅(利益)
2005-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2005-06-30,2454,ExtraordinaryItems,0,非常損益
2005-06-30,2454,CumulativeEffectOfChanges,0,累積影響數
2005-06-30,2454,IncomeAfterTax,4166127000,稅後純益
2005-06-30,2454,EPS,5.46,每股稅後盈餘(元)
2005-09-30,2454,CostOfGoodsSold,5657920000,營業成本
2005-09-30,2454,GrossProfit,7108795000,營業毛利
2005-09-30,2454,AdjustmentItem,0,調整項目
2005-09-30,2454,OperatingExpenses,1455332000,營業費用
2005-09-30,2454,OperatingIncome,5653463000,營業利益
2005-09-30,2454,TotalNonbusinessIncome,141204000,營業外收入
2005-09-30,2454,TotalnonbusinessExpenditure,-47094000,營業外支出
2005-09-30,2454,PreTaxIncome,5841761000,稅前純益
2005-09-30,2454,TAX,-119855000,所得稅(利益)
2005-09-30,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2005-09-30,2454,ExtraordinaryItems,0,非常損益
2005-09-30,2454,CumulativeEffectOfChanges,0,累積影響數
2005-09-30,2454,IncomeAfterTax,5961616000,稅後純益
2005-09-30,2454,EPS,5.94,每股稅後盈餘(元)
2005-12-31,2454,CostOfGoodsSold,6099522000,營業成本
2005-12-31,2454,GrossProfit,8635869000,營業毛利
2005-12-31,2454,AdjustmentItem,0,調整項目
2005-12-31,2454,OperatingExpenses,3823430000,營業費用
2005-12-31,2454,OperatingIncome,4812439000,營業利益
2005-12-31,2454,TotalNonbusinessIncome,631009000,營業外收入
2005-12-31,2454,TotalnonbusinessExpenditure,24766000,營業外支出
2005-12-31,2454,PreTaxIncome,5418682000,稅前純益
2005-12-31,2454,TAX,112779000,所得稅(利益)
2005-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業部門損益
2005-12-31,2454,ExtraordinaryItems,0,非常損益
2005-12-31,2454,CumulativeEffectOfChanges,0,累積影響數
2005-12-31,2454,IncomeAfterTax,5305903000,稅後純益
2005-12-31,2454,EPS,6.19,每股稅後盈餘(元)
2006-03-31,2454,Revenue,11094054000,營業收入
2006-03-31,2454,CostOfGoodsSold,4606758000,營業成本
2006-03-31,2454,GrossProfit,6487296000,營業毛利(毛損)
2006-03-31,2454,UnrealizedGainFromInterAffiliateAccounts,0,聯屬公司間未實現利益
2006-03-31,2454,RealizedGainFromInterAffiliateAccounts,0,聯屬公司間已實現利益
2006-03-31,2454,OperatingExpenses,1392628000,營業費用
2006-03-31,2454,OperatingIncome,5094668000,營業淨利(淨損)
2006-03-31,2454,TotalNonbusinessIncome,249012000,營業外收入及利益
2006-03-31,2454,TotalnonbusinessExpenditure,312901000,營業外費用及損失
2006-03-31,2454,IncomeBeforeTaxFromContinuingOperations,5030779000,繼續營業單位稅前淨利(淨損)
2006-03-31,2454,TAX,-111171000,所得稅(費用)利益
2006-03-31,2454,IncomeFromContinuingOperations,5141950000,繼續營業單位淨利(淨損)
2006-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業單位損益
2006-03-31,2454,ExtraordinaryItems,0,非常損益
2006-03-31,2454,CumulativeEffectOfChangesInAccountingPrinciple,7638000,會計原則變動累積影響數
2006-03-31,2454,-,0,合併前非屬共同控制股權損益
2006-03-31,2454,NetIncome,5149588000,本期淨利(淨損)
2006-03-31,2454,EPS,6.01,基本每股盈餘
2006-06-30,2454,Revenue,11750881000,營業收入
2006-06-30,2454,CostOfGoodsSold,4961290000,營業成本
2006-06-30,2454,GrossProfit,6789591000,營業毛利(毛損)
2006-06-30,2454,UnrealizedGainFromInterAffiliateAccounts,0,聯屬公司間未實現利益
2006-06-30,2454,RealizedGainFromInterAffiliateAccounts,0,聯屬公司間已實現利益
2006-06-30,2454,OperatingExpenses,1484266000,營業費用
2006-06-30,2454,OperatingIncome,5305325000,營業淨利(淨損)
2006-06-30,2454,TotalNonbusinessIncome,238759000,營業外收入及利益
2006-06-30,2454,TotalnonbusinessExpenditure,-13700000,營業外費用及損失
2006-06-30,2454,IncomeBeforeTaxFromContinuingOperations,5557784000,繼續營業單位稅前淨利(淨損)
2006-06-30,2454,TAX,1314485000,所得稅(費用)利益
2006-06-30,2454,IncomeFromContinuingOperations,4243299000,繼續營業單位淨利(淨損)
2006-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業單位損益
2006-06-30,2454,ExtraordinaryItems,0,非常損益
2006-06-30,2454,CumulativeEffectOfChangesInAccountingPrinciple,0,會計原則變動累積影響數
2006-06-30,2454,-,0,合併前非屬共同控制股權損益
2006-06-30,2454,NetIncome,4243299000,本期淨利(淨損)
2006-06-30,2454,EPS,4.95,基本每股盈餘
2006-09-30,2454,Revenue,15046700000,營業收入
2006-09-30,2454,CostOfGoodsSold,6334065000,營業成本
2006-09-30,2454,GrossProfit,8712635000,營業毛利(毛損)
2006-09-30,2454,UnrealizedGainFromInterAffiliateAccounts,0,聯屬公司間未實現利益
2006-09-30,2454,RealizedGainFromInterAffiliateAccounts,0,聯屬公司間已實現利益
2006-09-30,2454,OperatingExpenses,1897806000,營業費用
2006-09-30,2454,OperatingIncome,6814829000,營業淨利(淨損)
